SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015
050,3,6,21,231,Kentucky,Wayne County,20813,20813,20831,20872,20776,20675,20486,20464,18,41,-96,-101,-189,-22,56,215,239,246,213,220,22,204,233,220,217,190,34,11,6,26,-4,30,-1,-1,5,8,10,10,-9,38,-109,-85,-202,-11,-10,37,-104,-77,-192,-1,-6,-7,2,-50,7,-51,331,331,331,331,331,331,331,10.3110088,11.47714176,11.869436202,10.349602779,10.744810745,9.7834688152,11.189012678,10.614942945,10.543961517,9.2796092796,0.5275399851,0.2881290818,1.2544932571,-0.194358738,1.4652014652,-0.04795818,0.2401075682,0.3859979253,0.4858968441,0.4884004884,1.8224108577,-5.234344987,-4.101227956,-9.815116251,-0.537240537,1.7744526773,-4.994237418,-3.715230031,-9.329219407,-0.048840049
050,3,6,21,233,Kentucky,Webster County,13621,13621,13595,13543,13472,13381,13220,13170,-26,-52,-71,-91,-161,-50,42,172,140,167,156,147,56,187,168,166,149,153,-14,-15,-28,1,7,-6,1,3,2,2,4,4,-11,-34,-41,-99,-168,-40,-10,-31,-39,-97,-164,-36,-2,-6,-4,5,-4,-8,393,393,393,393,393,393,393,12.675952539,10.364612252,12.438088854,11.728882373,11.140583554,13.781413516,12.437534703,12.36360928,11.202586369,11.59530125,-1.105460977,-2.07292245,0.074479574,0.5262960039,-0.454717696,0.2210921954,0.1480658893,0.148959148,0.3007405737,0.3031451307,-2.505711548,-3.035350731,-7.373477824,-12.63110409,-3.031451307,-2.284619353,-2.887284842,-7.224518676,-12.33036352,-2.728306177
050,3,6,21,235,Kentucky,Whitley County,35637,35637,35748,35651,35627,35779,35784,36129,111,-97,-24,152,5,345,132,535,531,520,589,593,77,467,433,483,452,427,55,68,98,37,137,166,8,27,37,36,40,40,49,-274,-161,60,-152,137,57,-247,-124,96,-112,177,-1,82,2,19,-20,2,1590,1661,1736,1711,1757,1735,1736,14.986204289,14.899407952,14.564602414,16.46102036,16.492150237,13.081415706,12.149611381,13.528274935,12.63222615,11.875460626,1.9047885825,2.7497965712,1.0363274795,3.8287942093,4.6166896111,0.7563131136,1.0381885014,1.0083186287,1.1178961195,1.112455328,-7.675177523,-4.517522938,1.6805310478,-4.248005254,3.8101594983,-6.91886441,-3.479334437,2.6888496765,-3.130109135,4.9226148262
050,3,6,21,237,Kentucky,Wolfe County,7355,7355,7352,7362,7190,7260,7232,7259,-3,10,-172,70,-28,27,26,105,84,88,87,92,14,93,104,110,98,102,12,12,-20,-22,-11,-10,0,0,0,0,0,0,-13,-2,-154,98,-23,30,-13,-2,-154,98,-23,30,-2,0,2,-6,6,7,132,132,132,132,132,132,132,14.272121789,11.544804838,12.179930796,12.006624344,12.697536402,12.641022156,14.293567894,15.224913495,13.524703285,14.077703402,1.631099633,-2.748763057,-3.044982699,-1.51807894,-1.380167,0,0,0,0,0,-0.271849939,-21.16547554,13.564013841,-3.174165057,4.1405010006,-0.271849939,-21.16547554,13.564013841,-3.174165057,4.1405010006
050,3,6,21,239,Kentucky,Woodford County,24939,24939,25031,24925,25058,25268,25539,25793,92,-106,133,210,271,254,81,291,258,273,257,261,35,220,211,225,215,213,46,71,47,48,42,48,0,-1,9,12,16,20,46,-172,79,140,209,174,46,-173,88,152,225,194,0,-4,-2,10,4,12,329,333,338,325,320,307,341,11.650252222,10.323509993,10.849262807,10.116716201,10.169095301,8.8077508207,8.442870576,8.9417001152,8.4634007125,8.298916855,2.8425014012,1.8806394174,1.9075626913,1.653315488,1.8701784462,-0.040035231,0.3601224416,0.4768906728,0.6298344716,0.7792410192,-6.886059733,3.1610747654,5.5637245162,8.2272127856,6.7793968675,-6.926094964,3.5211972071,6.040615189,8.8570472573,7.5586378867
040,3,7,22,000,Louisiana,Louisiana,4533372,4533479,4544951,4575381,4603676,4627491,4648990,4670724,11472,30430,28295,23815,21499,21734,14573,62316,62263,62531,63583,63515,9184,40755,40733,43781,43282,43124,5389,21561,21530,18750,20301,20391,1804,6732,7356,7222,8086,8273,4108,2160,-828,-2310,-6339,-7358,5912,8892,6528,4912,1747,915,171,-23,237,153,-549,428,127534,127557,127911,128590,128559,128300,128384,13.665292009,13.566317324,13.547799536,13.708431031,13.630246593,8.9371746555,8.8752036293,9.4854745884,9.3315557915,9.254361239,4.7281173536,4.691113695,4.0623249476,4.3768752397,4.3758853544,1.4762620484,1.6027790219,1.5646992412,1.7433334904,1.7753763688,0.4736669674,-0.180410689,-0.500478434,-1.366682042,-1.579018412,1.9499290157,1.4223683326,1.0642208076,0.3766514479,0.1963579569
050,3,7,22,001,Louisiana,Acadia Parish,61773,61773,61856,61763,61850,62125,62498,62577,83,-93,87,275,373,79,211,868,878,882,929,921,114,692,617,690,623,636,97,176,261,192,306,285,8,39,24,27,32,32,-19,-298,-190,71,67,-281,-11,-259,-166,98,99,-249,-3,-10,-8,-15,-32,43,1050,1050,1050,1050,1050,1050,1050,14.043148707,14.205625622,14.228675136,14.90896544,14.727163702,11.195689983,9.9827688026,11.131276467,9.9981544338,10.169898061,2.847458724,4.2228568193,3.0973986691,4.910811006,4.5572656406,0.6309709672,0.388308673,0.4355716878,0.5135488634,0.5116929842,-4.821265339,-3.074110328,1.1453922162,1.0752429327,-4.493304018,-4.190294372,-2.685801655,1.580963904,1.5887917961,-3.981611033
050,3,7,22,003,Louisiana,Allen Parish,25764,25764,25738,25724,25565,25603,25691,25683,-26,-14,-159,38,88,-8,79,352,312,351,345,363,84,248,243,231,233,231,-5,104,69,120,112,132,5,13,9,12,14,15,-25,-139,-231,-70,-37,-158,-20,-126,-222,-58,-23,-143,-1,8,-6,-24,-1,3,4200,4200,4200,4185,4183,4181,4180,13.679996891,12.166351459,13.719512195,13.451865715,14.13166193,9.6381796277,9.4757160405,9.0290806754,9.0848832222,8.9928757737,4.0418172632,2.6906354189,4.6904315197,4.3669824931,5.1387861564,0.5052271579,0.3509524459,0.469043152,0.5458728116,0.5839529723,-5.402044227,-9.007779446,-2.736085053,-1.442663859,-6.150971308,-4.896817069,-8.656827,-2.267041901,-0.896791048,-5.567018336
050,3,7,22,005,Louisiana,Ascension Parish,107215,107194,107849,110062,112227,114581,117364,119455,655,2213,2165,2354,2783,2091,370,1657,1539,1635,1750,1773,114,663,619,681,796,791,256,994,920,954,954,982,13,101,97,113,134,135,368,1068,1129,1258,1645,960,381,1169,1226,1371,1779,1095,18,50,19,29,50,14,790,790,790,790,790,790,790,15.208043651,13.846839025,14.417480865,15.089784216,14.973460744,6.0850530721,5.5693264174,6.0050791859,6.8636961349,6.6802072469,9.1229905787,8.2775126075,8.412401679,8.2260880812,8.2932534974,0.9269839522,0.8727377423,0.9964375154,1.1554463343,1.1401112242,9.8021669397,10.157947537,11.093083136,14.184397163,8.1074575942,10.729150892,11.030685279,12.089520652,15.339843497,9.2475688184
050,3,7,22,007,Louisiana,Assumption Parish,23421,23421,23352,23175,23065,23182,23020,22842,-69,-177,-110,117,-162,-178,62,252,267,276,264,266,86,203,212,213,212,220,-24,49,55,63,52,46,1,3,6,6,7,7,-47,-223,-173,54,-224,-212,-46,-220,-167,60,-217,-205,1,-6,2,-6,3,-19,199,199,199,199,199,199,199,10.832419885,11.548442907,11.935909356,11.428076707,11.600017444,8.7261160187,9.169550173,9.2114083076,9.1770919008,9.5939993895,2.1063038666,2.3788927336,2.7245010487,2.2509848059,2.0060180542,0.1289573796,0.2595155709,0.2594762904,0.3030171854,0.3052636169,-9.585831883,-7.482698962,2.3352866132,-9.696549933,-9.245126684,-9.456874503,-7.223183391,2.5947629035,-9.393532748,-8.939863067
050,3,7,22,009,Louisiana,Avoyelles Parish,42073,42073,42090,41818,41586,41291,41145,41103,17,-272,-232,-295,-146,-42,126,569,580,529,576,565,81,514,514,520,468,441,45,55,66,9,108,124,7,25,28,30,32,32,-29,-365,-329,-327,-272,-213,-22,-340,-301,-297,-240,-181,-6,13,3,-7,-14,15,3343,3343,3343,3343,3343,3344,3343,13.562473185,13.908205841,12.765906102,13.97447717,13.738935901,12.251513562,12.325547935,12.548716773,11.354262701,10.723665013,1.3109596224,1.5826579061,0.2171893288,2.6202144694,3.015270888,0.5958907375,0.6714306268,0.7239644292,0.7763598428,0.7781344227,-8.700004767,-7.889309865,-7.891212278,-6.599058664,-5.179457251,-8.10411403,-7.217879238,-7.167247849,-5.822698821,-4.401322829
050,3,7,22,011,Louisiana,Beauregard Parish,35654,35654,35846,36073,36292,36247,36220,36462,192,227,219,-45,-27,242,137,458,510,483,477,472,113,313,317,344,346,365,24,145,193,139,131,107,9,21,64,45,37,47,154,71,-36,-241,-181,90,163,92,28,-196,-144,137,5,-10,-2,12,-14,-2,1300,1300,1300,1300,1299,1300,1299,12.736550842,14.095211774,13.316974317,13.164612858,12.988085083,8.7042367107,8.7611414358,9.4845531369,9.5491741068,10.043752236,4.0323141312,5.3340703379,3.8324211803,3.6154387514,2.9443328472,0.5839903224,1.7688108892,1.2407118929,1.0211544565,1.2933050824,1.9744434711,-0.994956125,-6.644701471,-4.995377206,2.4765416472,2.5584337936,0.773854764,-5.403989578,-3.97422275,3.7698467296
050,3,7,22,013,Louisiana,Bienville Parish,14353,14353,14328,14228,14160,13942,13769,13786,-25,-100,-68,-218,-173,17,31,189,212,172,135,130,69,219,205,215,195,200,-38,-30,7,-43,-60,-70,0,-1,0,0,0,0,17,-83,-78,-179,-111,74,17,-84,-78,-179,-111,74,-4,14,3,4,-2,13,319,319,319,319,319,319,319,13.23714806,14.935888404,12.241121628,9.7434231893,9.4356741063,15.338282673,14.442722277,15.301402035,14.073833496,14.516421702,-2.101134613,0.4931661265,-3.060280407,-4.330410306,-5.080747596,-0.07003782,0,0,0,0,-5.813139095,-5.495279696,-12.73930681,-8.011259067,5.3710760298,-5.883176916,-5.495279696,-12.73930681,-8.011259067,5.3710760298
050,3,7,22,015,Louisiana,Bossier Parish,116979,116979,117625,120045,123145,123883,124769,125175,646,2420,3100,738,886,406,435,1755,1851,1804,1760,1751,169,941,934,967,986,1003,266,814,917,837,774,748,69,130,396,264,270,294,295,1458,1731,-324,-174,-622,364,1588,2127,-60,96,-328,16,18,56,-39,16,-14,1961,1961,2125,2662,2639,2373,2370,14.76837632,15.222665406,14.60563175,14.156330936,14.011138495,7.9185425169,7.681236893,7.829072008,7.9307626723,8.0257977787,6.8498338032,7.5414285127,6.7765597422,6.2255682641,5.9853407163,1.0939538015,3.2567128583,2.1374095244,2.1717098596,2.352526966,12.269112635,14.235782721,-2.623184416,-1.399546354,-4.977114874,13.363066437,17.49249558,-0.485774892,0.7721635056,-2.624587908
050,3,7,22,017,Louisiana,Caddo Parish,254969,254969,255692,257005,257346,255198,252702,251460,723,1313,341,-2148,-2496,-1242,981,3870,3861,3800,3811,3725,595,2640,2633,2874,2702,2647,386,1230,1228,926,1109,1078,68,164,247,197,213,218,261,40,-1124,-3305,-3801,-2448,329,204,-877,-3108,-3588,-2230,8,-121,-10,34,-17,-90,6247,6244,6245,6246,6252,6253,6256,15.096636025,15.013094171,14.827995255,15.00689112,14.776996283,10.298480389,10.238144769,11.214646938,10.639889742,10.500593063,4.7981556358,4.7749494023,3.6133483174,4.3670013782,4.2764032196,0.6397540848,0.9604336338,0.7687144909,0.838747785,0.8648013932,0.1560375817,-4.370556293,-12.89645377,-14.96751329,-9.711164269,0.7957916664,-3.410122659,-12.12773928,-14.12876551,-8.846362875
050,3,7,22,019,Louisiana,Calcasieu Parish,192768,192770,193106,193817,194499,195493,196839,198788,336,711,682,994,1346,1949,599,2611,2728,2742,2771,2766,498,1861,1817,1930,1925,1902,101,750,911,812,846,864,48,194,173,169,202,203,197,-119,-398,50,388,861,245,75,-225,219,590,1064,-10,-114,-4,-37,-90,21,3796,3796,3796,3798,3798,3798,3799,13.496225347,14.050412551,14.061826909,14.125791422,13.982867701,9.6194850138,9.3583576263,9.8976389259,9.8131174617,9.6151172695,3.8767403333,4.6920549243,4.1641879833,4.3126739598,4.3677504316,1.0027834996,0.8910268956,0.8666844448,1.0297401181,1.0262191408,-0.615109466,-2.049876904,0.2564155162,1.9779166624,4.3525846315,0.3876740333,-1.158850009,1.123099961,3.0076567805,5.3788037722
050,3,7,22,021,Louisiana,Caldwell Parish,10132,10132,10138,10090,10010,9935,9922,9993,6,-48,-80,-75,-13,71,38,141,103,102,129,114,15,115,151,124,110,117,23,26,-48,-22,19,-3,0,6,5,5,5,5,-11,-79,-37,-53,-31,63,-11,-73,-32,-48,-26,68,-6,-1,0,-5,-6,6,584,584,584,584,584,584,584,13.941071782,10.248756219,10.22812735,12.992899229,11.448656791,11.370377694,15.024875622,12.434194034,11.079216397,11.749937233,2.5706940874,-4.776119403,-2.206066683,1.9136828323,-0.301280442,0.5932370971,0.4975124378,0.5013787917,0.5036007453,0.5021340698,-7.810955112,-3.68159204,-5.314615192,-3.122324621,6.3268892794,-7.217718015,-3.184079602,-4.8132364,-2.618723876,6.8290233492
050,3,7,22,023,Louisiana,Cameron Parish,6839,6859,6903,6690,6629,6689,6705,6817,44,-213,-61,60,16,112,20,77,53,56,71,66,19,40,39,44,43,57,1,37,14,12,28,9,0,0,-1,-1,-1,-1,43,-277,-70,63,-13,99,43,-277,-71,62,-14,98,0,27,-4,-14,2,5,20,20,20,20,20,20,20,11.3293607,7.9585554471,8.4096711218,10.601761983,9.7618695459,5.885382182,5.8562955177,6.6075987385,6.4207854263,8.4307055169,5.4439785184,2.1022599294,1.8020723832,4.1809765567,1.331164029,0,-0.150161424,-0.150172699,-0.149320591,-0.147907114,-40.75627161,-10.51129965,9.460880012,-1.941167687,14.642804319,-40.75627161,-10.66146107,9.3107073134,-2.090488278,14.494897205
050,3,7,22,025,Louisiana,Catahoula Parish,10407,10407,10373,10321,10260,10292,10215,10147,-34,-52,-61,32,-77,-68,31,125,111,141,153,148,43,131,114,153,123,116,-12,-6,-3,-12,30,32,0,16,12,16,17,17,-21,-81,-66,23,-125,-95,-21,-65,-54,39,-108,-78,-1,19,-4,5,1,-22,866,866,865,865,865,865,866,12.080796366,10.786647879,13.721292332,14.921734042,14.536882428,12.660674592,11.078178903,14.889061892,11.995903838,11.393772714,-0.579878226,-0.291531024,-1.16776956,2.9258302043,3.1431097142,1.5463419349,1.166124095,1.5570260802,1.6579704491,1.6697770357,-7.828356045,-6.413682523,2.2382249903,-12.19095918,-9.331106964,-6.28201411,-5.247558428,3.7952510705,-10.53298874,-7.661329928
050,3,7,22,027,Louisiana,Claiborne Parish,17195,17195,17154,16952,16861,16686,16399,16295,-41,-202,-91,-175,-287,-104,41,163,179,160,174,166,18,202,191,200,172,186,23,-39,-12,-40,2,-20,4,22,20,21,26,26,-65,-185,-94,-158,-337,-107,-61,-163,-74,-137,-311,-81,-3,0,-5,2,22,-3,2917,2917,2916,2915,2916,2917,2917,9.5584354659,10.587643806,9.5388559335,10.518361795,10.154768459,11.845423093,11.297429983,11.923569917,10.397461085,11.378234538,-2.286987627,-0.709786177,-2.384713983,0.1209007103,-1.223466079,1.2900955844,1.1829769615,1.2519748413,1.5717092338,1.5905059032,-10.84853105,-5.559991719,-9.419620234,-20.37176968,-6.545543525,-9.558435466,-4.377014758,-8.167645393,-18.80006045,-4.955037622
050,3,7,22,029,Louisiana,Concordia Parish,20822,20822,20831,20820,20442,20445,20398,20142,9,-11,-378,3,-47,-256,69,247,301,257,231,236,32,243,211,254,226,234,37,4,90,3,5,2,-1,-2,-3,-3,-3,-2,-26,-7,-471,18,-55,-271,-27,-9,-474,15,-58,-273,-1,-6,6,-15,6,15,1485,1485,1485,1485,1485,1485,1485,11.860459533,14.589695119,12.57123291,11.311607864,11.642821904,11.668387314,10.227327808,12.424487001,11.066767867,11.544153922,0.1920722192,4.3623673113,0.1467459095,0.2448399971,0.0986679822,-0.09603611,-0.145412244,-0.146745909,-0.146903998,-0.098667982,-0.336126384,-22.82972226,0.8804754567,-2.693239968,-13.36951159,-0.432162493,-22.97513451,0.7337295473,-2.840143966,-13.46817958
050,3,7,22,031,Louisiana,De Soto Parish,26656,26656,26684,26769,26975,27016,27011,27052,28,85,206,41,-5,41,57,337,395,349,343,333,101,271,297,281,272,279,-44,66,98,68,71,54,2,2,2,4,5,5,69,27,109,-11,-65,-31,71,29,111,-7,-60,-26,1,-10,-3,-20,-16,13,215,215,215,215,215,215,215,12.609208089,14.699315272,12.928080606,12.697355026,12.318961212,10.139748938,11.052396547,10.409142264,10.069039554,10.321291826,2.469459151,3.6469187258,2.5189383416,2.6283154719,1.9976693857,0.0748320955,0.0744269128,0.1481728436,0.1850926389,0.1849693876,1.0102332891,4.0562667461,-0.40747532,-2.406204305,-1.146810203,1.0850653845,4.1306936588,-0.259302476,-2.221111666,-0.961840815
050,3,7,22,033,Louisiana,East Baton Rouge Parish,440171,440178,440722,441371,444135,445129,446064,446753,544,649,2764,994,935,689,1411,5998,6017,6131,6153,6140,934,3456,3547,3696,3723,3714,477,2542,2470,2435,2430,2426,253,982,1009,1073,1230,1226,-177,-2727,-682,-2522,-2493,-2950,76,-1745,327,-1449,-1263,-1724,-9,-148,-33,8,-232,-13,11105,11112,11115,11128,11133,11131,11145,13.599473071,13.589970028,13.788931071,13.808456754,13.75421839,7.8359084586,8.011238772,8.3124921283,8.3550925557,8.3197340552,5.7635646128,5.5787312565,5.4764389428,5.4533641983,5.4344843344,2.2265226002,2.2789230113,2.4132316163,2.7603448411,2.7463634765,-6.183021518,-1.540362234,-5.672106371,-5.594747715,-6.608297109,-3.956498918,0.7385607777,-3.258874755,-2.834402873,-3.861933633
050,3,7,22,035,Louisiana,East Carroll Parish,7759,7759,7725,7661,7568,7503,7466,7307,-34,-64,-93,-65,-37,-159,23,126,126,116,137,122,6,82,65,108,48,74,17,44,61,8,89,48,0,-2,-1,-1,-1,-1,-49,-109,-155,-75,-134,-190,-49,-111,-156,-76,-135,-191,-2,3,2,3,9,-16,1067,1067,1067,1067,1067,1067,1067,16.378525933,16.547376715,15.393802667,18.304495958,16.516618155,10.659040686,8.536345131,14.332161104,6.4132540584,10.018276586,5.7194852463,8.0110315845,1.0616415633,11.8912419,6.4983415691,-0.259976602,-0.131328387,-0.132705195,-0.13360946,-0.135382116,-14.16872481,-20.35589993,-9.952889656,-17.90366758,-25.72260204,-14.42870142,-20.48722831,-10.08559485,-18.03727704,-25.85798416
050,3,7,22,037,Louisiana,East Feliciana Parish,20267,20263,20171,20146,19956,19660,19818,19696,-92,-25,-190,-296,158,-122,62,204,209,213,229,226,84,184,237,260,221,222,-22,20,-28,-47,8,4,1,-1,0,0,0,0,-73,-60,-160,-236,117,-124,-72,-61,-160,-236,117,-124,2,16,-2,-13,33,-2,2391,2391,2391,2392,2394,2397,2401,10.11980058,10.423420278,10.753231018,11.601398247,11.438983651,9.1276632686,11.819859359,13.126009693,11.196109225,11.236523764,0.9921373118,-1.39643908,-2.372778675,0.4052890217,0.2024598876,-0.049606866,0,0,0,0,-2.976411935,-7.979651888,-11.91437803,5.9273519429,-6.276256517,-3.026018801,-7.979651888,-11.91437803,5.9273519429,-6.276256517
050,3,7,22,039,Louisiana,Evangeline Parish,33984,33984,33964,33842,33717,33791,33745,33743,-20,-122,-125,74,-46,-2,119,466,506,465,469,463,130,361,346,375,354,372,-11,105,160,90,115,91,7,43,59,64,75,75,-16,-256,-345,-60,-238,-194,-9,-213,-286,4,-163,-119,0,-14,1,-20,2,26,1379,1379,1379,1379,1379,1381,1379,13.745096304,14.979499401,13.776145049,13.888888889,13.7209578,10.648025249,10.2428988,11.109794395,10.483297797,11.024182077,3.0970710557,4.736600601,2.6663506547,3.4055910922,2.6967757231,1.2683243371,1.7466214716,1.8960715767,2.2210376688,2.2226173542,-7.550954193,-10.21329505,-1.777567103,-7.048092869,-5.749170223,-6.282629856,-8.466673574,0.1185044735,-4.8270552,-3.526552869
050,3,7,22,041,Louisiana,Franklin Parish,20767,20767,20820,20772,20599,20522,20449,20410,53,-48,-173,-77,-73,-39,79,294,298,263,274,274,44,264,261,283,261,270,35,30,37,-20,13,4,0,0,1,2,2,2,19,-76,-215,-46,-76,-45,19,-76,-214,-44,-74,-43,-1,-2,4,-13,-12,0,732,732,732,732,732,732,732,14.137334103,14.406226584,12.791517716,13.375314247,13.411977777,12.69474899,12.617534021,13.764256706,12.740719045,13.216182481,1.4425851125,1.7886925624,-0.97273899,0.6345952015,0.195795296,0,0.0483430422,0.097273899,0.097630031,0.097897648,-3.654548952,-10.39375408,-2.237299677,-3.709941178,-2.20269708,-3.654548952,-10.34541104,-2.140025778,-3.612311147,-2.104799432
050,3,7,22,043,Louisiana,Grant Parish,22309,22309,22347,22369,22380,22336,22382,22343,38,22,11,-44,46,-39,68,238,255,235,260,252,79,195,208,231,201,173,-11,43,47,4,59,79,4,11,8,9,9,9,44,-25,-43,-47,-6,-108,48,-14,-35,-38,3,-99,1,-7,-1,-10,-16,-19,2937,2940,2938,2943,2951,2950,2951,10.644959299,11.396902724,10.510779139,11.628427032,11.268865288,8.7217103498,9.296297124,10.33187226,8.9896685898,7.7361654556,1.9232489489,2.1006056001,0.178906879,2.6387584418,3.5326998323,0.4919939172,0.3575498894,0.4025404777,0.4025224742,0.4024594746,-1.118167994,-1.921830655,-2.102155828,-0.268348316,-4.829513695,-0.626174076,-1.564280766,-1.69961535,0.1341741581,-4.42705422
050,3,7,22,045,Louisiana,Iberia Parish,73240,73240,73254,73543,73920,74075,74048,74103,14,289,377,155,-27,55,253,1089,983,1087,1069,1082,138,655,672,755,743,746,115,434,311,332,326,336,20,148,118,126,148,149,-117,-287,-44,-314,-488,-437,-97,-139,74,-188,-340,-288,-4,-6,-8,11,-13,7,944,944,944,944,944,944,944,14.836815466,13.332157897,14.689685462,14.433950163,14.606718821,8.9238880904,9.1141506683,10.2030474,10.032202966,10.070806137,5.9129273759,4.2180072289,4.4866380621,4.4017471966,4.5359126837,2.0163899807,1.6004014566,1.7027602284,1.9983392181,2.0114612794,-3.910161652,-0.596759865,-4.243386601,-6.589118503,-5.899386437,-1.893771671,1.0036415915,-2.540626373,-4.590779285,-3.887925157
050,3,7,22,047,Louisiana,Iberville Parish,33387,33407,33364,33337,33307,33326,33079,33095,-43,-27,-30,19,-247,16,87,424,451,430,349,354,44,284,282,336,319,286,43,140,169,94,30,68,4,21,12,14,16,16,-83,-183,-212,-63,-291,-39,-79,-162,-200,-49,-275,-23,-7,-5,1,-26,-2,-29,3999,3997,3996,3997,4001,4000,3999,12.713452572,13.534601765,12.906517791,10.511256682,10.699066098,8.5156144586,8.4628773783,10.085092972,9.6077102628,8.6438782603,4.1978381134,5.0717243863,2.8214248195,0.9035464197,2.0551878381,0.629675717,0.3601224416,0.4202122072,0.4818914238,0.483573609,-5.487174105,-6.362163135,-1.890954932,-8.764400271,-1.178710672,-4.857498388,-6.002040694,-1.470742725,-8.282508847,-0.695137063
050,3,7,22,049,Louisiana,Jackson Parish,16274,16274,16292,16348,16239,16119,15980,15858,18,56,-109,-120,-139,-122,47,201,174,168,163,163,23,180,157,200,213,201,24,21,17,-32,-50,-38,0,0,0,0,0,0,-1,40,-127,-88,-84,-65,-1,40,-127,-88,-84,-65,-5,-5,1,0,-5,-19,1038,1038,1038,1038,1038,1038,1038,12.316176471,10.679105165,10.383830892,10.156079629,10.239336642,11.029411765,9.6357443152,12.361703443,13.271441478,12.626421258,1.2867647059,1.0433608494,-1.977872551,-3.115361849,-2.387084616,0,0,0,0,0,2.4509803922,-7.794519287,-5.439149515,-5.233807907,-4.083171053,2.4509803922,-7.794519287,-5.439149515,-5.233807907,-4.083171053
050,3,7,22,051,Louisiana,Jefferson Parish,432552,432552,432741,434018,434413,435217,435536,436275,189,1277,395,804,319,739,1355,5836,5617,5616,5634,5630,901,3929,3993,4270,4103,4120,454,1907,1624,1346,1531,1510,431,1750,1579,1711,1945,1945,-697,-2211,-2794,-2177,-3055,-2674,-266,-461,-1215,-466,-1110,-729,1,-169,-14,-76,-102,-42,3311,3311,3311,3311,3312,3316,3317,13.466257633,12.935973036,12.91583777,12.940523891,12.915643414,9.0659572038,9.1958946652,9.82026839,9.42402725,9.4515898515,4.4003004295,3.7400783712,3.0955693801,3.5164966414,3.4640535621,4.0380313328,3.6364431947,3.935006842,4.467397758,4.461976277,-5.101764158,-6.434592961,-5.006726999,-7.016915245,-6.134357103,-1.063732825,-2.798149767,-1.071720157,-2.549517487,-1.672380826
050,3,7,22,053,Louisiana,Jefferson Davis Parish,31594,31594,31627,31577,31427,31286,31439,31439,33,-50,-150,-141,153,0,100,395,454,427,418,426,56,339,362,394,362,376,44,56,92,33,56,50,2,7,9,9,10,10,-10,-98,-253,-191,111,-88,-8,-91,-244,-182,121,-78,-3,-15,2,8,-24,28,567,567,567,567,567,567,567,12.499208911,14.411783379,13.617591249,13.328019131,13.550049302,10.727169167,11.491333884,12.565177874,11.54244719,11.959667928,1.7720397443,2.9204494953,1.0524133752,1.785571941,1.5903813735,0.221504968,0.2856961463,0.2870218296,0.3188521323,0.3180762747,-3.101069553,-8.031236112,-6.09124105,3.5392586688,-2.799071217,-2.879564585,-7.745539966,-5.804219221,3.8581108011,-2.480994943
